work-id,format,doc,celex
9beb761a-105a-11e7-8a35-01aa75ed71a1,xhtml,L_2017079EN.01001101.doc.html,32017D0553
cd61d396-adce-49b0-a4b8-603618a21819,html,32003L0017en.html,32003L0017
da2b0c23-f821-4d33-906a-f0ada3270f8d,html,31988A0525en.html,31988A0525
af47d0a2-737f-11e8-9483-01aa75ed71a1,xhtml,L_2018155EN.01000501.doc.html,32018D0880
2898a93d-9c9e-11e9-9d01-01aa75ed71a1,xhtml,L_2019177EN.01006301.doc.html,32019R1123
2c9061ea-a397-4a8f-9fc8-eae00da61756,xhtml,L_2009104EN.01003401.doc.html,32009D0341
77d98344-249e-486a-a9a9-88931b01aa7c,xhtml,L_2004142EN.01000101.doc.html,32004R0851
c5e512d2-94bd-11e2-ab01-01aa75ed71a1,xhtml,L_2013082EN.01004301.doc.html,32013R0268
5691f352-b49d-11e7-837e-01aa75ed71a1,xhtml,L_2017269EN.01002201.doc.html,32017R1903
091a810f-e937-456c-a1dd-a162d0af51d5,xhtml,C_2007009EN.01000501.doc.html,32006M4389
2bcc263e-730f-4f92-af4f-316fa9401c78,html,31992D0318en.html,31992D0318
3adf5ed6-c405-11eb-a925-01aa75ed71a1,xhtml,L_2021196EN.01000101.doc.html,32021O0889
95ddb728-4ed9-11ef-acbc-01aa75ed71a1,xhtml,L_202402112EN.html,32024R2112
4f20a3ac-ceba-403c-b825-79a46d234baf,xhtml,L_2007065EN.01001202.doc.html,32006D1672R(01)
961f0e67-2e9f-11ef-a61b-01aa75ed71a1,xhtml,L_202401721EN.html,32024R1721
eee28a2a-fbcc-4355-b9f2-1d60e22dbb96,xhtml,L_2006010EN.01007201.doc.html,32005R1811R(01)
eadbb5aa-66c4-11e7-b2f2-01aa75ed71a1,xhtml,L_2017180EN.01001601.doc.html,32017D1215
6ff4d500-d76c-11ee-b9d9-01aa75ed71a1,xhtml,L_202400754EN.html,32024R0754
365ed146-22b9-4a22-a973-a586289a9fd6,xhtml,L_2009347EN.01003001.doc.html,32009D1008
ed7dfc5e-8901-11e9-9369-01aa75ed71a1,xhtml,L_2019150EN.01022601.doc.html,32019R0877
95eee7b6-6a87-11e6-9b08-01aa75ed71a1,xhtml,L_2016230EN.01002201.doc.html,32016R1416
d8a841e5-b829-11ef-91ed-01aa75ed71a1,xhtml,L_202403155EN.html,32024D3155
9e7a95c8-a06c-11ee-b164-01aa75ed71a1,xhtml,L_202302896EN.html,32023R2896
5d68df7c-1f53-11e7-84e2-01aa75ed71a1,xhtml,L_2017099EN.01000101.doc.html,32017D0684
69d39aeb-10ad-43f6-af33-c606d7cf5817,html,31999D0610en.html,31999D0610
e647e600-ada6-4593-8c29-d808dc9f28ed,html,31992D0619en.html,31992D0619
6dab2b4b-d3aa-11ef-be2a-01aa75ed71a1,xhtml,L_202500061EN.html,32025R0061
256085d1-73ef-11e7-b2f2-01aa75ed71a1,xhtml,L_2017199EN.01000201.doc.html,32017R1398
9b7e04dd-7766-11ed-9887-01aa75ed71a1,xhtml,L_2022317EN.01012901.doc.html,32022D2413
b8f3d8dd-da93-11ee-b9d9-01aa75ed71a1,xhtml,L_202400827EN.html,32024R0827
c73b7e6b-c66f-4959-adf0-749021dba862,html,31981D0670en.html,31981D0670
2690381b-4e03-4ebe-8de0-c9e927af9e69,xhtml,L_2011228EN.01002201.doc.html,32011D0524
a1f64533-c685-11e6-a6db-01aa75ed71a1,xhtml,L_2016345EN.01012901.doc.html,32016D2324
d6ee2272-2abe-41c5-8805-d7d8dcee318f,xhtml,L_2008198EN.01002301.doc.html,32008R0721
6a697f47-3e0a-11e2-b7ce-01aa75ed71a1,xhtml,L_2012332EN.01000801.doc.html,32012R1140
1d0fe011-2814-4111-ae8e-b5381f2f63fa,html,32011M6049en.html,32011M6049
d337b2ed-eac1-11e7-9749-01aa75ed71a1,xhtml,L_2017345EN.01009601.doc.html,32017L2399
d94f53e2-e584-4784-a4e9-7818ae7e9755,html,32002M2853en.html,32002M2853
da6735f7-3e11-11e3-a247-01aa75ed71a1,xhtml,L_2013284EN.01002701.doc.html,32013D0528
17e2705d-1dd5-4631-80dc-5ef30c8277ba,xhtml,C_2007062EN.01000301.doc.html,32007M4532
a6b46cf9-6be2-11e3-9afb-01aa75ed71a1,xhtml,L_2013349EN.01008601.doc.html,32013R1403
f25dccad-0eac-11ec-b771-01aa75ed71a1,xhtml,L_2021314EN.01002201.doc.html,32021D1442
d3d3efda-ade7-4ca9-bac7-b9487e1fc5df,xhtml,C_2004236EN.01000201.doc.html,32004M3480
eea3380f-2855-11ef-a195-01aa75ed71a1,xhtml,L_202401676EN.html,32024D1676
108c6dbb-e6e3-11e3-8cd4-01aa75ed71a1,xhtml,L_2014161EN.01000101.doc.html,32014D0295
c10acf93-3a13-43cf-ab54-249e74cc99e2,html,31996M0800en.html,31996M0800
8ce955f6-c499-11e4-bbe1-01aa75ed71a1,xhtml,L_2015064EN.01001001.doc.html,32015R0375
af0a2234-b6c8-11e6-9e3c-01aa75ed71a1,xhtml,L_2016324EN.01000701.doc.html,32016D2090
c47be012-c238-489f-b13d-cede991ea6cc,html,32003G1205_03_en.html,32003G1205(03)
246e2bba-3087-11eb-b27b-01aa75ed71a1,xhtml,L_2020398EN.01000601.doc.html,32020R1770
d1730863-25a4-4f2a-8d98-578c03a4cf27,html,31982D0547en.html,31982D0547
269d7cd9-078c-11e6-b713-01aa75ed71a1,xhtml,L_2016105EN.01000101.doc.html,32016D0612
2644e699-8769-11ef-a67d-01aa75ed71a1,xhtml,L_202402651EN.html,32024R2651
71834833-0b23-4e85-8ec1-e608592b3165,xhtml,L_2007182EN.01002901.doc.html,32007D0485
cecd5cd5-d55f-11e1-905c-01aa75ed71a1,xhtml,C_2012219EN.01007401.doc.html,32012H0724(22)
cdf47fbc-eb5e-4427-993b-3bd415b6100b,html,32002R1823en.html,32002R1823
51fca0ff-379d-4b03-8d2d-452bc5eaccec,xhtml,L_2010097EN.01001601.doc.html,32010D0219
9cf47633-2672-4f74-af02-b0d812e81e73,xhtml,L_2011014EN.01001101.doc.html,32011R0036
4eb84d8d-e9ad-11ef-b5e9-01aa75ed71a1,xhtml,L_202500294EN.html,32025R0294
8e53dfb5-d949-45c5-9f66-728e782dfd66,xhtml,L_1988195EN.01007401.doc.html,31988D0404
8e53dfb5-d949-45c5-9f66-728e782dfd66,html,31988D0404en.html,31988D0404
4c214ce3-7880-48ac-b00c-7e1fbe55d117,html,31995R0491en.html,31995R0491
b515d48d-eea8-401f-9677-97cd3d48f6cb,xhtml,C_2008265EN.01000301.doc.html,32008M5336
c8df83c5-14a2-4ea0-a6fe-0faa950ac712,html,31997D0026en.html,31997D0026
172aa821-deab-11ef-be2a-01aa75ed71a1,xhtml,L_202500203EN.html,32025R0203
c3fc9beb-b59f-49dc-9910-73f2174552f6,html,31995R2921en.html,31995R2921
23eb6f6e-b483-11ec-9d96-01aa75ed71a1,xhtml,L_2022106EN.01000901.doc.html,32022R0538
2f84601f-0bb5-4117-a1ce-9e2d5899a69d,xhtml,L_2006189EN.01000901.doc.html,32006D0479
61149647-d4f2-11e3-8cd4-01aa75ed71a1,xhtml,L_2014133EN.01002901.doc.html,32014R0454
b204435e-4de4-11ee-9220-01aa75ed71a1,xhtml,L_2023221EN.01000301.doc.html,32023R1703
cfd4356d-a160-468a-ba18-e51bf7290fe8,html,31999D0678en.html,31999D0678
501bdfcc-f905-11ed-a05c-01aa75ed71a1,xhtml,C_2023180EN.01001001.doc.html,32023D0523(02)
cdd2cd27-dcf0-11ee-b9d9-01aa75ed71a1,xhtml,L_202400806EN.html,32024R0806
acfea9bb-2936-484e-ae34-998cdf4b8777,html,31984D0494en.html,31984D0494
02c4eb84-8d90-11ed-999b-01aa75ed71a1,xhtml,L_2023005EN.01001001.doc.html,32023R0058
39fb0850-599c-11e3-8197-01aa75ed71a1,xhtml,L_2013320EN.01003301.doc.html,32013D0697
5fbe1822-c4cf-11eb-a925-01aa75ed71a1,xhtml,L_2021197EN.01006801.doc.html,32021R0899
656415e0-d1ff-4f9f-9035-82ad96d5fcd6,xhtml,L_2009169EN.01003001.doc.html,32009D0482
3ff4dd1d-1d31-47e5-b3ac-4c63eae6918e,html,32002D0241en.html,32002D0241
a5f6a14f-8ff7-4778-a2c5-184be1adf645,xhtml,L_1997161EN.01000101.doc.html,31997D0378
a5f6a14f-8ff7-4778-a2c5-184be1adf645,html,31997D0378en.html,31997D0378
ce2550d0-56ef-4601-87c6-350dc4b4e63f,html,32013M6814en.html,32013M6814
13e11430-92f4-11e3-bf99-01aa75ed71a1,xhtml,L_2014040EN.01000101.doc.html,32014D0071
9a8dff4a-5225-11f0-a9d0-01aa75ed71a1,xhtml,L_202501226EN.html,32025D1226
1d2af2a3-5303-11e6-89bd-01aa75ed71a1,xhtml,L_2016200EN.01000101.doc.html,32016R1191
cc837096-5c6c-11e9-9c52-01aa75ed71a1,xhtml,L_2019101EN.01000101.doc.html,32019D0584
769a011a-700a-4b15-ba2a-c7a1e78dc245,html,31988H0041en.html,31988H0041
36c30467-fed4-41d5-b7ef-afba2bd462fa,xhtml,L_2010125EN.01005201.doc.html,32010D0292
69ae287a-6f9d-11e8-9483-01aa75ed71a1,xhtml,L_2018149EN.01000301.doc.html,32018R0867
9224f412-d45f-4394-91e5-f4448181bd7f,xhtml,C_2009226EN.01000101.doc.html,32009M5614
69182b26-288d-11e6-b616-01aa75ed71a1,xhtml,L_2016145EN.01000701.doc.html,32016R0872
c0c26788-f4e0-4e8b-816e-a51150295692,html,31995D2717en.html,31995D2717
0557f80e-b30c-11e7-837e-01aa75ed71a1,xhtml,L_2017266EN.01000301.doc.html,32017R1863
3da5af07-5f60-4352-8c28-c2d8168163e3,html,32003D0355en.html,32003D0355
3bd3eda1-d4e0-11ec-a95f-01aa75ed71a1,xhtml,L_2022137EN.01017701.doc.html,32022O0747
b3bac2e6-7c4b-11e4-97c9-01aa75ed71a1,xhtml,L_2014349EN.01002501.doc.html,32014R1291
b93d4dd0-0317-492d-9522-72766a2cb941,html,32004A0219_05_en.html,32004A0219(05)
ebc6b454-b198-11e3-86f9-01aa75ed71a1,xhtml,L_2014087EN.01009501.doc.html,32014D0157
c746ceb6-1330-4b77-9a2e-5a7705b22c33,xhtml,L_2003268EN.01002901.doc.html,32003R1831
c746ceb6-1330-4b77-9a2e-5a7705b22c33,html,32003R1831en.html,32003R1831
b23e9c94-fe70-11e8-a96d-01aa75ed71a1,xhtml,C_2018449EN.01001101.doc.html,32018D1213(01)
81b685d9-bc66-11ea-811c-01aa75ed71a1,xhtml,L_2020209EN.01001901.doc.html,32020D0919
3fa72ba2-ae8e-11e9-9d01-01aa75ed71a1,xhtml,L_2019198EN.01008801.doc.html,32019R1240
03e3e31a-005d-4ce3-8b6d-7d42c8e2acc8,xhtml,L_2010316EN.01002201.doc.html,32010D0736
c3e9b542-1ab6-48c8-a514-1ec35108377e,html,31997M1007en.html,31997M1007
a5791108-5cce-11e3-914b-01aa75ed71a1,xhtml,L_2013323EN.01003701.doc.html,32013H0711
b6b35b22-bb50-11ef-91ed-01aa75ed71a1,xhtml,L_202403137EN.html,32024R3137
bd48f7f6-c683-11e6-a6db-01aa75ed71a1,xhtml,L_2016345EN.01000101.doc.html,32016R2301
63229d7c-cf1c-408b-af63-1431e234098e,xhtml,ENG_m8268.html,32016M8268
5bd671cd-ea7d-11e5-a2a7-01aa75ed71a1,xhtml,L_2016068EN.01001601.doc.html,32016D0367
e4a93ccf-f18c-11e5-8529-01aa75ed71a1,xhtml,L_2016078EN.01003401.doc.html,32016R0440
404642b5-0be4-4fe0-a258-82bdf79317a3,xhtml,C_2008127EN.01000201.doc.html,32008M4884
ab4812a9-704c-4c08-9f6f-2dcf70fff97e,html,31998M1306en.html,31998M1306
d760cbba-9482-41da-935f-9797b6cf4237,xhtml,L_2011285EN.01005301.doc.html,32011D0718
031cd799-e221-45c4-896e-ac759b5bca97,html,31990R2048en.html,31990R2048
a6f8eb36-e337-11ec-a534-01aa75ed71a1,xhtml,L_2022153EN.01009201.doc.html,32022D0883
6980a625-4463-11e8-a9f4-01aa75ed71a1,xhtml,L_2018101EN.01003301.doc.html,32018R0605
90feafcd-cd0a-43df-b01e-6e043b5a586d,xhtml,L_2005335EN.01003401.doc.html,32005R2100
15c716e4-1504-49c1-96e5-edcc62b6fde9,html,31994D0006en.html,31994D0006
4d14dd6d-9fd2-4bbd-89b8-37b311c7ee25,html,31997D0690en.html,31997D0690
2b0e8261-bd16-11e6-a237-01aa75ed71a1,xhtml,L_2016333EN.01004401.doc.html,32016R2150
cfc4f51a-2a5d-11ed-975d-01aa75ed71a1,xhtml,L_2022228EN.01001701.doc.html,32022R1452
074abe53-4211-4329-829d-3f995606e57a,html,31992R2761en.html,31992R2761
d9222f21-ec44-11ec-a534-01aa75ed71a1,xhtml,L_2022160EN.01002901.doc.html,32022R0924
e369877e-d105-4f81-9165-7eb2dbc6168b,html,31989D0418en.html,31989D0418
2529239f-724e-11ea-a07e-01aa75ed71a1,xhtml,L_2020097EN.01001301.doc.html,32020D0458
19a86a61-20c0-11ec-bd8e-01aa75ed71a1,xhtml,L_2021344EN.01000301.doc.html,32021R1724
92be3f4f-5dd8-4e4d-86bf-45598c338bb2,html,31998M0945en.html,31998M0945
2ca4b6e4-28cc-4bfc-82f9-1eb1be822882,xhtml,L_2008102EN.01002501.doc.html,32008D0298
21c9686d-5355-11e3-8945-01aa75ed71a1,xhtml,L_2013313EN.01003001.doc.html,32013R1183
7c89b64c-9edf-40ef-a95d-363394875976,xhtml,L_2009295EN.01000301.doc.html,32009R1081
b75f71b8-497b-4c85-8d08-06bb6ac5099b,html,31994D0190en.html,31994D0190
a79c8cbc-c7d3-404d-b978-304cdfd6a48d,html,31995R2429en.html,31995R2429
a4a482a2-3d48-4281-9873-7d8aae08361e,html,31988R2324en.html,31988R2324
cd234c07-e350-41a4-ba9a-3cda65ee9a22,xhtml,L_2005256EN.01004101.doc.html,32005L0062
4e686ab8-6c3e-11eb-aeb5-01aa75ed71a1,xhtml,L_2021048EN.01000301.doc.html,32016R0429R(05)
9e2702df-203c-11e3-8d1c-01aa75ed71a1,xhtml,L_2013242EN.01000801.doc.html,32013R0868
6719c4a9-52c2-44ab-b31b-3cf8e6633b90,html,32000D0128en.html,32000D0128
d34af792-9c15-43fa-8b71-2d2de94758b4,html,32003D0043R_01_en.html,32003D0043R(01)
48486ae6-b9fe-11ec-b6f4-01aa75ed71a1,xhtml,L_2022114EN.01004401.doc.html,32022R0593
43dc1bbf-e2a8-442f-8d20-00f367b8402e,xhtml,L_2005240EN.01004501.doc.html,32005D0652
b0a51970-08dc-47f6-bc70-d4ca8aae6a16,xhtml,ENG_m8650.html,32017M8650
7f093a42-abfe-11e2-ab01-01aa75ed71a1,xhtml,L_2013111EN.01003301.doc.html,32013R0367
bfae6994-0c12-11e3-8d1c-01aa75ed71a1,xhtml,L_2013201EN.01006001.doc.html,32013H0396
8e06205c-f636-4004-a212-6aba7d68697c,html,31982D0188en.html,31982D0188
044a058a-ac10-4e4a-bb32-b7797afef6a4,xhtml,L_2008331EN.01001501.doc.html,32008D0920
a9a66d5b-86ce-11e6-b076-01aa75ed71a1,xhtml,L_2016264EN.01003601.doc.html,32016D1747
d951da65-446f-48fe-8803-e351ace29d5c,xhtml,L_2012063EN.01000101.doc.html,32012D0119
28569fe1-f409-11ea-991b-01aa75ed71a1,xhtml,L_2020298EN.01002101.doc.html,32020D1268
c9bc376d-f714-11e5-abb1-01aa75ed71a1,xhtml,L_2016080EN.01002801.doc.html,32016R0462
ce93644a-c35e-4a31-b668-3d278fe435f6,xhtml,L_2011036EN.01000101.doc.html,32011D0090
3441ec98-9d78-11e5-8781-01aa75ed71a1,xhtml,L_2015322EN.01005801.doc.html,32015D2279
00d3d7b3-f6f2-4daa-8f1c-d2f824e78000,xhtml,L_2008333EN.01001501.doc.html,32008D0935
e39da1ba-7bd0-11e4-97c9-01aa75ed71a1,xhtml,L_2014345EN.01000101.doc.html,32014D0857
d50d472f-de60-11e2-9165-01aa75ed71a1,xhtml,L_2013173EN.01004001.doc.html,32013D0313
e3d1906f-8d67-4e59-8a49-6a3b7332cec8,html,31995D0319R_01_en.html,31995D0319R(01)
4d44cd9a-748d-11ef-a8ba-01aa75ed71a1,xhtml,L_202402432EN.html,32024R2432
7b80fe35-d5da-11eb-895a-01aa75ed71a1,xhtml,LI2021225EN.01000101.doc.html,32021R1029
bd7a8de3-6436-482d-b734-d30c6649e400,html,31993D0704en.html,31993D0704
66c31144-675d-11e9-9f05-01aa75ed71a1,xhtml,L_2019110EN.01003601.doc.html,32019D0654
6b97592d-96d3-11ed-b508-01aa75ed71a1,xhtml,L_2023016EN.01003401.doc.html,32023D0123
c635be8f-c754-11e6-a6db-01aa75ed71a1,xhtml,L_2016349EN.01000801.doc.html,32014R0909R(04)
4a244e58-f319-11ef-b7db-01aa75ed71a1,xhtml,L_202500386EN.html,32025R0386
adea5ed0-dff0-11e3-8cd4-01aa75ed71a1,xhtml,L_2014148EN.01001501.doc.html,32014R0525
dd9645c7-290c-11e9-8d04-01aa75ed71a1,xhtml,L_2019033EN.01000801.doc.html,32019L0170
dccfe0f8-3124-11f0-8a44-01aa75ed71a1,xhtml,L_202500893EN.html,32025D0893
6b627556-6b80-11e7-b2f2-01aa75ed71a1,xhtml,L_2017185EN.01005101.doc.html,32017D1339
081b84cc-8d0a-4759-9384-d7ac88c54878,xhtml,L_2008101EN.01000901.doc.html,32008D0296
8154fdd6-c7bb-11e4-bbe1-01aa75ed71a1,xhtml,L_2015066EN.01001201.doc.html,32015D0397
5b60d438-01fc-48f7-9008-663d6a8d097a,html,32003B0407en.html,32003B0407
fe23990e-4345-47ad-adb0-0540a020d570,xhtml,C_2008324EN.01000801.doc.html,32008M5160
7a61d196-f6d2-11ee-a251-01aa75ed71a1,xhtml,L_202401038EN.html,32024R1038
13e03a9c-05f4-11e6-b713-01aa75ed71a1,xhtml,L_2016103EN.01001301.doc.html,32016R0594
0edd9260-e5b5-11e3-8cd4-01aa75ed71a1,xhtml,L_2014136EN.01003501.doc.html,32014D0261
02df85af-e986-11e4-8a89-01aa75ed71a1,xhtml,L_2015104EN.01000201.doc.html,32015R0628
918fe728-76db-11e4-b593-01aa75ed71a1,xhtml,L_2014343EN.01002701.doc.html,32014D0841
8f49cdaa-6a07-11e2-9294-01aa75ed71a1,xhtml,L_2013027EN.01001001.doc.html,32013R0079
fd0dd8b0-0340-11e3-a352-01aa75ed71a1,xhtml,L_2013207EN.01000101.doc.html,32013R0727
9a5f4dc8-29ec-4474-a0e3-37bb72b7d0da,html,32000D0257en.html,32000D0257
b58bdf14-be48-47f7-ace8-2227ee590303,xhtml,FOR-C_2009154EN.01000601.notes.0001.xml.jpg,32009A0707(01)
b58bdf14-be48-47f7-ace8-2227ee590303,xhtml,C_2009154EN.01000101.doc.html,32009A0707(01)
ef5faab4-df3d-46f9-89ec-e27c97271a7b,html,31980D1052en.html,31980D1052
281de23a-5e5b-11e5-afbf-01aa75ed71a1,xhtml,L_2015244EN.01000901.doc.html,32015R1556
3d79a62b-b8b4-11ed-8912-01aa75ed71a1,xhtml,L_2023065EN.01000901.doc.html,32023R0445
5da44008-096c-11e3-a352-01aa75ed71a1,xhtml,L_2013222EN.01000101.doc.html,32013R0789
6be1305d-66d3-4f56-8b87-c72748938438,xhtml,L_2005098EN.01002701.doc.html,32005D0305
69abf3cf-c01e-11ea-855a-01aa75ed71a1,xhtml,L_2020215EN.01000101.doc.html,32020D0971
0eff7303-eee7-4402-b530-7fd923c3ba11,xhtml,L_2010046EN.01002001.doc.html,32010D0110
bf7342fa-ff86-11e4-a4c8-01aa75ed71a1,xhtml,L_2015125EN.01001001.doc.html,32015R0786
ea093b52-96d5-11e2-ab01-01aa75ed71a1,xhtml,L_2013087EN.01000101.doc.html,32013D0156
d429ced0-364f-11ee-bbbf-01aa75ed71a1,xhtml,L_2023199EN.01000901.doc.html,32023R1615
e7e0c45c-8685-4ee7-9684-1cb554cec735,xhtml,L_2011181EN.01000101.doc.html,32011D0405
ab5afde5-5f79-11ea-b735-01aa75ed71a1,xhtml,L_2020071EN.01001401.doc.html,32020D0374
7dfb0fa6-b829-11ef-91ed-01aa75ed71a1,xhtml,C_202407399EN.html,32024D07399
4039c5d8-7dd8-11ee-99ba-01aa75ed71a1,xhtml,L_202302464EN.html,32023R2464
7f14aee6-d480-4e77-8a77-4da20964dce7,html,31986L0155en.html,31986L0155
6900b84b-f952-11e9-8c1f-01aa75ed71a1,xhtml,L_2019274EN.01000101.doc.html,32019D1798
5a788d0b-8dfb-4a66-a007-91ad51495dab,html,51999AG0311_03_en.html,31999A0311(03)
bbe45be4-d55f-11e1-905c-01aa75ed71a1,xhtml,C_2012219EN.01002501.doc.html,32012H0724(07)
b077b858-77d4-11eb-9ac9-01aa75ed71a1,xhtml,L_2021068EN.01000101.doc.html,32021R0337
ea26b15b-8a6d-11e4-b8a5-01aa75ed71a1,xhtml,L_2014367EN.01011501.doc.html,32014D0945
3ca69321-4b1a-48ab-bbf4-340b763a6110,xhtml,C_2006243EN.01000401.doc.html,32006M4331
ff2a3ee3-dfb3-49f5-847f-abb3ae18395d,html,31982D0932en.html,31982D0932
c06f32be-8987-11e3-9b7d-01aa75ed71a1,xhtml,L_2014027EN.01000701.doc.html,32014R0078
2db04ea8-47d6-11e4-a0cb-01aa75ed71a1,xhtml,L_2014283EN.01001101.doc.html,32014R1014
dc00b6d0-7eaa-4263-bfa7-e8b696eb23bf,xhtml,L_2011303EN.01000101.doc.html,32011D1194
b5f92220-b908-4c8c-85d6-7b713f27cb52,xhtml,L_1985309EN.01002201.doc.html,31985D0504
b5f92220-b908-4c8c-85d6-7b713f27cb52,html,31985D0504en.html,31985D0504
5fb708ea-7e1b-4c2a-ac80-725fa92966ac,xhtml,L_2006355EN.01009101.doc.html,32006D0930
b1036642-8e0f-48f7-93b4-ed3a7c936773,xhtml,L_2011336EN.01007501.doc.html,32011D0855
2e5d7b21-1ede-11e6-86d0-01aa75ed71a1,xhtml,L_2016132EN.01008501.doc.html,32016R0804
32a632e5-26a5-4336-b640-a8d11f8513d5,html,31983H0230en.html,31983H0230
7904f631-296f-4ff9-9464-f001bd016578,xhtml,L_2006353EN.01004501.doc.html,32006D0901
5b156bd7-d3d8-4c49-8756-9712787709b1,html,31997H0618en.html,31997H0618
c83a983e-5690-11e4-a0cb-01aa75ed71a1,xhtml,L_2014300EN.01005301.doc.html,32014D0721
4bfd2b23-fe45-11e6-8a35-01aa75ed71a1,xhtml,L_2017054EN.01001101.doc.html,32017R0360
0ac4f87a-cf47-4830-9dff-b7452564b7bf,xhtml,L_2009256EN.01003801.doc.html,32009L0005R(02)
4345ed77-c4d0-11eb-a925-01aa75ed71a1,xhtml,L_2021197EN.01011401.doc.html,32021D0904
af1c56d8-0409-11ed-acce-01aa75ed71a1,xhtml,L_2022188EN.01000101.doc.html,32022R1214
d90af4e2-b7c2-4bc1-86bb-73eb0196da64,html,32000M1684en.html,32000M1684
639eb8b5-0088-11ea-8c1f-01aa75ed71a1,xhtml,L_2019285EN.01000701.doc.html,32019R1853
5dabab8a-7741-4940-a02e-19db2d5f216c,html,31986D0031en.html,31986D0031
90c25891-dd60-4428-97a7-a4a2a0bc2440,xhtml,C_2008281EN.01000501.doc.html,32008M5326
f29a84de-93dc-4105-97d2-03d9b29ac69e,html,31996D0543en.html,31996D0543
1511b266-0c67-49a5-a150-7ce09454b856,html,31994D0981en.html,31994D0981
127a3dc9-e6f0-11e7-9749-01aa75ed71a1,xhtml,L_2017343EN.01005401.doc.html,32017R2418
42ea9576-6ce5-4ca8-9ec9-80238b40e71b,xhtml,L_2010149EN.01000501.doc.html,32010R0507
445aeeb5-0409-11ed-acce-01aa75ed71a1,xhtml,L_2022188EN.01015201.doc.html,32022R0913R(01)
fc0bbbfa-5f59-11ef-a8ba-01aa75ed71a1,xhtml,L_202402165EN.html,32024D2165
41a01545-6697-4ed0-b566-a55ed450cf9a,xhtml,L_2012091EN.01000801.doc.html,32012R0278
3a0aad41-1291-4ddc-ba82-b588098bdc2d,html,32000Y0621_01_en.html,32000Y0621(01)
dcfce57c-2674-11e3-8d1c-01aa75ed71a1,xhtml,L_2013254EN.01000101.doc.html,32013R0922
3c264a1a-111f-11e7-a581-01aa75ed71a1,xhtml,L_2017080EN.01002601.doc.html,32017D0561
21a88c23-0f54-4a66-8ae6-838073c40737,xhtml,L_2011057EN.01002901.doc.html,32011D0134
2fa2d450-cc26-11e2-8725-01aa75ed71a1,xhtml,L_2013145EN.01003301.doc.html,32013D0252(01)
899bf270-8cc3-4fc2-a975-8347c224f9a0,html,32010M5944en.html,32010M5944
84926c97-e900-41b8-b6d4-5e1a97aa3db4,html,32005M3881en.html,32005M3881
ea116d35-5d5d-4545-bcb6-2c000ceaf7ee,html,31990R2723en.html,31990R2723
b739412b-2ae8-437b-81c7-f4cbba3257c7,xhtml,L_2006173EN.01000101.doc.html,32006R0941
d5e6cd92-c83f-4f12-97c0-1c74355eb343,xhtml,ENG_m8524.html,32017M8524
61fefa47-5bd3-40ee-a580-fa1002ec91f6,html,32001M2356en.html,32001M2356
97a6eea6-c1ab-11eb-a925-01aa75ed71a1,xhtml,L_2021190EN.01010101.doc.html,32021D0856R(01)
629d0385-f830-46ba-94a1-88bfbf585d93,xhtml,L_2005299EN.01008001.doc.html,32005E0793
d2b079ff-26dc-4713-97ad-23ed176c2d27,html,32001D0170en.html,32001D0170
f7290045-58fe-44bb-9e8e-d34fd81fa002,html,31973L0358en.html,31973L0358
3c851a65-f4ff-11e2-a22e-01aa75ed71a1,xhtml,L_2013200EN.01000801.doc.html,32013R0707
91b120e8-5636-11ec-91ac-01aa75ed71a1,xhtml,L_2021435EN.01018701.doc.html,32021R2116
33de6e82-57e2-47d6-b556-0291ab3fea30,html,31987D0423en.html,31987D0423
d76b8ed6-2769-4705-80ee-4602c975c79a,xhtml,L_2006038EN.01001501.doc.html,32006R0216
aceb26cc-583f-11ee-9220-01aa75ed71a1,xhtml,L_2023233EN.01000701.doc.html,32023R1797
2a85cf41-c97f-11e5-a4b5-01aa75ed71a1,xhtml,L_2016025EN.01005601.doc.html,32016R0132
7aceb64f-38df-11e8-b5fe-01aa75ed71a1,xhtml,LI2018089EN.01000101.doc.html,32018R0537
9c1fb4e7-5e6c-11e4-9cbe-01aa75ed71a1,xhtml,L_2014307EN.01003001.doc.html,32014R1138
66943f45-e528-4694-af61-315d3602d0b2,html,32000Y0705_01_en.html,32000Y0705(01)
e1b4aa91-89ee-11ef-a67d-01aa75ed71a1,xhtml,L_202402696EN.html,32024D2696
360ab806-1c55-11e8-ac73-01aa75ed71a1,xhtml,L_2018058EN.01000101.doc.html,32018R0273
2c12f1a7-bd90-11e9-9d01-01aa75ed71a1,xhtml,C_2019271EN.01006801.doc.html,32019D0813(01)
796e4abd-014e-11eb-af6b-01aa75ed71a1,xhtml,L_2020313EN.01000301.doc.html,32020R1338
3b274556-ea74-11ef-b5e9-01aa75ed71a1,xhtml,L_202500318EN.html,32025D0318
db007883-b117-11ef-acb1-01aa75ed71a1,xhtml,L_202402993EN.html,32024D2993
8a02929f-ecd8-11ef-b5e9-01aa75ed71a1,xhtml,L_202500311EN.html,32025R0311
c71e1ea3-c542-11e3-9fe4-01aa75ed71a1,xhtml,L_2014113EN.01002701.doc.html,32014D0220
bef1c55d-c34b-11e9-9d01-01aa75ed71a1,xhtml,L_2019217EN.01000101.doc.html,32019R1353
ef5b2db3-c16d-11ee-b164-01aa75ed71a1,xhtml,L_202400452EN.html,32024R0452
e10a8e26-abdd-11ec-83e1-01aa75ed71a1,xhtml,L_2022098EN.01007601.doc.html,32022D0481
