work-id,celex-expr-id,celex-man-id,celex-cs-id,suffix,mtd
dc44d758-e9ef-4d6d-b39d-1ab7894ab978,ENG,html,31993D0586en.html,html,tree_non_inferred.rdf
9860cb5a-095d-4eaf-b1cf-e622cb8a5df7,ENG,html,32003R1059en.html,html,tree_non_inferred.rdf
d9f12084-01ec-4dd8-8328-3bcc4719ba15,ENG,html,32011M6232en.html,html,tree_non_inferred.rdf
99ce7514-1873-11e8-ac73-01aa75ed71a1,ENG,xhtml,L_2018053EN.01000901.doc.html,html,tree_non_inferred.rdf
dfe49b95-d8c0-404a-9de9-b73dd6d4cc35,ENG,html,31985D0523en.html,html,tree_non_inferred.rdf
963ecb98-7a3d-4dc3-be30-bd56b4ac2b3d,ENG,html,32000D0244en.html,html,tree_non_inferred.rdf
e30dcf75-c381-11e7-ac39-01aa75ed71a1,ENG,xhtml,L_2017288EN.01000201.doc.html,html,tree_non_inferred.rdf
cf735ca2-50c9-436c-bcef-2ff302b99ce5,ENG,xhtml,ENG_m8349.html,html,tree_non_inferred.rdf
f0970e14-8e18-11e7-b92d-01aa75ed71a1,ENG,xhtml,L_2017224EN.01011801.doc.html,html,tree_non_inferred.rdf
3a1e77b2-480f-43c4-9dfc-be575a7296af,ENG,xhtml,L_2011187EN.01002701.doc.html,html,tree_non_inferred.rdf
a5c69d1b-05e4-487c-bcfe-6bc552ae44d8,ENG,html,32011M6377en.html,html,tree_non_inferred.rdf
bd8a85a3-c46b-11ed-a05c-01aa75ed71a1,ENG,xhtml,L_2023079EN.01006501.doc.html,html,tree_non_inferred.rdf
d035f170-e26e-11ee-8b2b-01aa75ed71a1,ENG,xhtml,L_202400864EN.html,html,tree_non_inferred.rdf
d61bb123-1407-4aaf-a0ca-5727ca22cdac,ENG,html,31999M1539en.html,html,tree_non_inferred.rdf
9967354e-5a6b-4490-ae93-d0bdcd688e76,ENG,html,32002D1919en.html,html,tree_non_inferred.rdf
4f68d062-d613-11e5-a4b5-01aa75ed71a1,ENG,xhtml,L_2016043EN.01000101.doc.html,html,tree_non_inferred.rdf
e669bb29-fe1d-485a-b5e8-c21c5df029bf,ENG,xhtml,L_2005042EN.01003001.doc.html,html,tree_non_inferred.rdf
ab1299f0-46b1-4dd1-b841-606e3e05ffc9,ENG,html,32001D0412en.html,html,tree_non_inferred.rdf
79e306c2-f70c-4689-b644-76ef655e05fe,ENG,html,32011M6077en.html,html,tree_non_inferred.rdf
07319f78-31cc-11e5-9f85-01aa75ed71a1,ENG,xhtml,L_2015196EN.01001601.doc.html,html,tree_non_inferred.rdf
c13b036a-52dd-4907-ba97-9630d3c24ec3,ENG,html,31996R0582en.html,html,tree_non_inferred.rdf
5c8315d5-be16-4398-8d48-bce7dbdd2661,ENG,xhtml,L_2009301EN.01000601.doc.html,html,tree_non_inferred.rdf
230e61d7-31c4-11ee-946a-01aa75ed71a1,ENG,xhtml,L_2023195EN.01005401.doc.html,html,tree_non_inferred.rdf
7b1894b0-2038-4324-8d4c-6d8b4b08b51b,ENG,html,32003D0238en.html,html,tree_non_inferred.rdf
8fe07727-6cdd-4a43-b0c4-2f1223575f35,ENG,xhtml,C_2009066EN.01002301.doc.html,html,tree_non_inferred.rdf
bd59e42b-b9dc-11ea-811c-01aa75ed71a1,ENG,xhtml,L_2020205EN.01001601.doc.html,html,tree_non_inferred.rdf
ba7b2272-6961-11ee-9220-01aa75ed71a1,ENG,xhtml,L_202302136EN.html,html,tree_non_inferred.rdf
1ed23c2b-5f78-11ea-b735-01aa75ed71a1,ENG,xhtml,L_2020069EN.01000601.doc.html,html,tree_non_inferred.rdf
7fe8fa2f-e6d4-11e8-b690-01aa75ed71a1,ENG,xhtml,L_2018285EN.01009701.doc.html,html,tree_non_inferred.rdf
bfe2ea6b-4940-11e2-8762-01aa75ed71a1,ENG,xhtml,L_2012347EN.01004301.doc.html,html,tree_non_inferred.rdf
156a7bda-7d2c-49d1-a571-4c93c666d46a,ENG,html,32004R0215en.html,html,tree_non_inferred.rdf
718fcac2-a1f1-4f49-a2d1-97c8ff5f85ec,ENG,xhtml,ENG_m7959.html,html,tree_non_inferred.rdf
38f7d88c-5e44-11e2-9294-01aa75ed71a1,ENG,xhtml,L_2013008EN.01001801.doc.html,html,tree_non_inferred.rdf
6bd482fa-a06d-40b9-9517-edf9066bd7f3,ENG,html,32006M3942en.html,html,tree_non_inferred.rdf
8e6d903e-ffc8-412b-a391-e18211d300f0,ENG,html,31999D0439en.html,html,tree_non_inferred.rdf
524d6923-19b2-11eb-b57e-01aa75ed71a1,ENG,xhtml,L_2020359EN.01000401.doc.html,html,tree_non_inferred.rdf
e92bf9b0-0431-11e5-a4c8-01aa75ed71a1,ENG,xhtml,L_2015129EN.01000901.doc.html,html,tree_non_inferred.rdf
2139e0e2-1ec1-11e4-8c3c-01aa75ed71a1,ENG,xhtml,L_2014235EN.01000101.doc.html,html,tree_non_inferred.rdf
a40063fb-be73-11ef-91ed-01aa75ed71a1,ENG,xhtml,L_202403221EN.html,html,tree_non_inferred.rdf
98153246-21e4-11ee-94cb-01aa75ed71a1,ENG,xhtml,L_2023179EN.01000501.doc.html,html,tree_non_inferred.rdf
00b1d740-6b19-11e9-9f05-01aa75ed71a1,ENG,xhtml,L_2019114EN.01001201.doc.html,html,tree_non_inferred.rdf
8106d170-e1eb-11e5-8a50-01aa75ed71a1,ENG,xhtml,L_2016058EN.01005501.doc.html,html,tree_non_inferred.rdf
a6b7cf4f-b1ec-4730-bff5-6d90546c0d1f,ENG,xhtml,C_2010140EN.01002101.doc.html,html,tree_non_inferred.rdf
b3f0be0e-8576-49d2-8100-5060a343ab4c,ENG,html,31992H0382en.html,html,tree_non_inferred.rdf
4a318c87-2753-11e8-ac73-01aa75ed71a1,ENG,xhtml,L_2018071EN.01003601.doc.html,html,tree_non_inferred.rdf
2e927802-cd7f-4b5c-b826-8c968f7c8266,ENG,xhtml,C_2004208EN.01000901.doc.html,html,tree_non_inferred.rdf
ffa561df-a442-494e-9077-d9eb3f532834,ENG,html,31984D0284en.html,html,tree_non_inferred.rdf
1e79e906-eee0-4d5e-84ba-8a07cfce319d,ENG,xhtml,L_2004330EN.01004001.doc.html,html,tree_non_inferred.rdf
16b42a7a-882e-11e9-9369-01aa75ed71a1,ENG,xhtml,L_2019148EN.01000701.doc.html,html,tree_non_inferred.rdf
50bf5b85-4646-4ed1-8672-4eca39f33414,ENG,html,31991D0039en.html,html,tree_non_inferred.rdf
d7688ba8-9c5b-11e8-a408-01aa75ed71a1,ENG,xhtml,L_2018203EN.01001301.doc.html,html,tree_non_inferred.rdf
2a81cefa-7a5d-11ec-9136-01aa75ed71a1,ENG,xhtml,L_2022014EN.01000101.doc.html,html,tree_non_inferred.rdf
6c88916e-a334-467d-bacc-4b32af5f66f5,ENG,html,31994D0168en.html,html,tree_non_inferred.rdf
1862917e-c42d-11ef-91ed-01aa75ed71a1,ENG,xhtml,L_202403117EN.html,html,tree_non_inferred.rdf
d3770990-df50-41c5-a5a3-db349e367c8c,ENG,html,32001M2352en.html,html,tree_non_inferred.rdf
e0661e7f-288c-11e6-b616-01aa75ed71a1,ENG,xhtml,L_2016145EN.01000101.doc.html,html,tree_non_inferred.rdf
9c4c6b60-03cb-47ad-98de-d20d88f26798,ENG,xhtml,L_2008235EN.01000101.doc.html,html,tree_non_inferred.rdf
71bdc994-2000-4d75-8769-5739a1ca09f8,ENG,html,32000M2137en.html,html,tree_non_inferred.rdf
a8fcbd53-c431-11ec-b6f4-01aa75ed71a1,ENG,xhtml,L_2022122EN.01002401.doc.html,html,tree_non_inferred.rdf
d1eca1cc-e37b-11ea-ad25-01aa75ed71a1,ENG,xhtml,L_2020274EN.01002001.doc.html,html,tree_non_inferred.rdf
97f3c192-b811-11e9-9d01-01aa75ed71a1,ENG,xhtml,L_2019206EN.01000101.doc.html,html,tree_non_inferred.rdf
e1172728-8153-42b4-88e6-3f6976992a41,ENG,html,31995M0523en.html,html,tree_non_inferred.rdf
7924f6b2-643d-4eef-a771-badb38103f2e,ENG,html,31994R2921en.html,html,tree_non_inferred.rdf
2ad880c0-61c0-435b-b10e-2ac32734d101,ENG,html,31989D0113en.html,html,tree_non_inferred.rdf
517aeb6d-8cdd-11e6-97db-01aa75ed71a1,ENG,xhtml,L_2016273EN.01000101.doc.html,html,tree_non_inferred.rdf
8d385216-b405-4dcc-bc23-617c0e16a9a3,ENG,xhtml,ENG_m8163.html,html,tree_non_inferred.rdf
a311abfd-0857-11e6-b713-01aa75ed71a1,ENG,xhtml,L_2016107EN.01000101.doc.html,html,tree_non_inferred.rdf
f71a4a94-a3ac-4029-a448-1990bc01b8c5,ENG,html,32010M5943en.html,html,tree_non_inferred.rdf
c0681c0e-81c6-11ee-99ba-01aa75ed71a1,ENG,xhtml,L_202302500EN.html,html,tree_non_inferred.rdf
8d405ab2-6b19-11e9-9f05-01aa75ed71a1,ENG,xhtml,L_2019114EN.01001801.doc.html,html,tree_non_inferred.rdf
61a1b20d-f8cd-4099-bed6-e5891660079c,ENG,html,31999R2017en.html,html,tree_non_inferred.rdf
44a6eb2c-3965-11e8-b5fe-01aa75ed71a1,ENG,xhtml,L_2018090EN.01011201.doc.html,html,tree_non_inferred.rdf
e03e4f1c-d9f8-11ed-a05c-01aa75ed71a1,ENG,xhtml,LI2023100EN.01000401.doc.html,html,tree_non_inferred.rdf
c7ec2f59-a594-11ec-83e1-01aa75ed71a1,ENG,xhtml,L_2022089EN.01000801.doc.html,html,tree_non_inferred.rdf
35911fac-f4c0-4366-ac77-ec26fc2868eb,ENG,xhtml,L_2008181EN.01005501.doc.html,html,tree_non_inferred.rdf
c7ec58d1-e491-49e9-9fec-005831b2f475,ENG,xhtml,L_2011100EN.01007201.doc.html,html,tree_non_inferred.rdf
267a5598-be74-11ef-91ed-01aa75ed71a1,ENG,xhtml,L_202403194EN.html,html,tree_non_inferred.rdf
86a1ca47-97c7-11ee-b164-01aa75ed71a1,ENG,xhtml,L_202302771EN.html,html,tree_non_inferred.rdf
0ef11bdb-3748-11ef-b441-01aa75ed71a1,ENG,xhtml,L_202401647EN.html,html,tree_non_inferred.rdf
216daa59-8fa0-47a5-88d3-e0232ee40259,ENG,xhtml,L_2007030EN.01001201.doc.html,html,tree_non_inferred.rdf
e9cb6a3c-8668-49d8-92d3-bebf36b69c7b,ENG,xhtml,C_2006248EN.01002501.doc.html,html,tree_non_inferred.rdf
45866427-729a-4d62-a337-b949184e38a9,ENG,xhtml,L_2011185EN.01007901.doc.html,html,tree_non_inferred.rdf
bc1249b8-d55f-11e1-905c-01aa75ed71a1,ENG,xhtml,C_2012219EN.01001301.doc.html,html,tree_non_inferred.rdf
89a187e4-a7cd-4220-aa50-94d97205c8a9,ENG,xhtml,C_2010135EN.01000101.doc.html,html,tree_non_inferred.rdf
c9a95a01-be73-11ef-91ed-01aa75ed71a1,ENG,xhtml,L_202402025EN.html,html,tree_non_inferred.rdf
bde27c6d-e75d-45d5-961c-8e569c1043ff,ENG,html,31974A0205en.html,html,tree_non_inferred.rdf
0933b8bd-fe2d-11eb-b520-01aa75ed71a1,ENG,xhtml,L_2021293EN.01001401.doc.html,html,tree_non_inferred.rdf
13f8753c-29b6-11ed-975d-01aa75ed71a1,ENG,xhtml,L_2022227EN.01011701.doc.html,html,tree_non_inferred.rdf
20bf2da6-2385-11e4-8c3c-01aa75ed71a1,ENG,xhtml,L_2014242EN.01000301.doc.html,html,tree_non_inferred.rdf
9ed34c20-f6d4-4545-bb16-5f905addf9e4,ENG,xhtml,L_2010299EN.01000401.doc.html,html,tree_non_inferred.rdf
bb173f5e-7d20-4705-b32e-8028aeb19bbe,ENG,xhtml,L_2011105EN.01002401.doc.html,html,tree_non_inferred.rdf
72cdc7d2-cb6a-11e7-a5d5-01aa75ed71a1,ENG,xhtml,L_2017302EN.01000101.doc.html,html,tree_non_inferred.rdf
0f008269-4916-4ceb-9911-120b96deab5f,ENG,xhtml,L_2008317EN.01001601.doc.html,html,tree_non_inferred.rdf
9a48723a-426e-11f0-b9f2-01aa75ed71a1,ENG,xhtml,C_202503212EN.html,html,tree_non_inferred.rdf
260d5b81-db8b-4da9-8bfa-b6fc93e75005,ENG,html,31984D0267en.html,html,tree_non_inferred.rdf
9a5c2210-d156-11e5-a4b5-01aa75ed71a1,ENG,xhtml,L_2016037EN.01005601.doc.html,html,tree_non_inferred.rdf
71118284-e44a-49df-90de-8496ddb0059d,ENG,html,31995R0813en.html,html,tree_non_inferred.rdf
f1e39f66-2580-11eb-9d7e-01aa75ed71a1,ENG,xhtml,L_2020379EN.01003101.doc.html,html,tree_non_inferred.rdf
77124541-4236-11e3-ae03-01aa75ed71a1,ENG,xhtml,L_2013289EN.01004901.doc.html,html,tree_non_inferred.rdf
2e471119-1f52-43f7-9d8b-c6e359464e10,ENG,xhtml,L_2006253EN.01002001.doc.html,html,tree_non_inferred.rdf
befaea17-97d0-11ed-b508-01aa75ed71a1,ENG,xhtml,L_2023017EN.01000101.doc.html,html,tree_non_inferred.rdf
599c09b6-858c-11e2-89d6-01aa75ed71a1,ENG,xhtml,L_2013063EN.01000101.doc.html,html,tree_non_inferred.rdf
ddae4500-7339-474a-afe6-93b5a75a7bb8,ENG,xhtml,L_2011196EN.01000601.doc.html,html,tree_non_inferred.rdf
e5973236-e496-40ee-9fb4-d8331e97dac8,ENG,html,31990D0491en.html,html,tree_non_inferred.rdf
ee0fde57-f9ee-11e8-a96d-01aa75ed71a1,ENG,xhtml,L_2018311EN.01000301.doc.html,html,tree_non_inferred.rdf
4dba0b79-ebda-11ee-8e14-01aa75ed71a1,ENG,xhtml,L_202400966EN.html,html,tree_non_inferred.rdf
24c58703-3d28-4963-b6fa-7b84ef8fde2e,ENG,html,31991D0144en.html,html,tree_non_inferred.rdf
5dee4aac-9fa2-11ee-b164-01aa75ed71a1,ENG,xhtml,L_202302847EN.html,html,tree_non_inferred.rdf
df7077d8-0fe4-470d-9d66-78ca41fd5d9c,ENG,html,32002M2998en.html,html,tree_non_inferred.rdf
6a21a2cb-38be-43de-86a4-783255d270b4,ENG,xhtml,C_2008074EN.01003801.doc.html,html,tree_non_inferred.rdf
986b62d6-0353-11e3-a352-01aa75ed71a1,ENG,xhtml,L_2013209EN.01002601.doc.html,html,tree_non_inferred.rdf
bd08e753-3a04-4d6a-a38e-f199f1099091,ENG,html,32001D0228_02_en.html,html,tree_non_inferred.rdf
388f2133-93d0-4828-87ce-151074563734,ENG,html,32011M6207en.html,html,tree_non_inferred.rdf
6ee4ce71-2777-43e8-a4ce-eca0b2cedeba,ENG,xhtml,ENG_m8252.html,html,tree_non_inferred.rdf
8fa3ff2b-92f2-42bd-9950-85150993642b,ENG,html,32012M6785en.html,html,tree_non_inferred.rdf
a5081887-cb0e-42bc-b6de-005d96bdbdab,ENG,html,31993R1580en.html,html,tree_non_inferred.rdf
9d117767-730b-11e5-9317-01aa75ed71a1,ENG,xhtml,L_2015270EN.01000401.doc.html,html,tree_non_inferred.rdf
a284f288-7463-11ee-99ba-01aa75ed71a1,ENG,xhtml,L_202302448EN.html,html,tree_non_inferred.rdf
7dc1b33d-0bfb-11e3-8d1c-01aa75ed71a1,ENG,xhtml,L_2013198EN.01002801.doc.html,html,tree_non_inferred.rdf
ea4c276d-a3c7-4aa8-b935-fd58a823098e,ENG,xhtml,L_2008083EN.01000501.doc.html,html,tree_non_inferred.rdf
df440bab-a0f5-4cb8-9ac3-a79f79828799,ENG,xhtml,L_2007239EN.01005001.doc.html,html,tree_non_inferred.rdf
6f92ebd4-8d22-4ddc-a055-861278bbba61,ENG,xhtml,L_2008162EN.01002001.doc.html,html,tree_non_inferred.rdf
c992d453-1f36-11eb-b57e-01aa75ed71a1,ENG,xhtml,L_2020367EN.01003901.doc.html,html,tree_non_inferred.rdf
7d9d3be1-ea4a-11ee-bf53-01aa75ed71a1,ENG,xhtml,L_202400948EN.html,html,tree_non_inferred.rdf
f362b867-6e18-4bc0-87ce-925973a47eeb,ENG,html,32003D0437en.html,html,tree_non_inferred.rdf
0491847b-d8ac-11e8-afb3-01aa75ed71a1,ENG,xhtml,L_2018268EN.01000101.doc.html,html,tree_non_inferred.rdf
e7c24d16-4ef3-42fc-883b-b75b831890a1,ENG,xhtml,L_2006232EN.01004201.doc.html,html,tree_non_inferred.rdf
62919e1f-c74f-4da4-b70f-2008a5c9dd77,ENG,html,31998D0136en.html,html,tree_non_inferred.rdf
5c723898-a61d-11e5-b528-01aa75ed71a1,ENG,xhtml,L_2015333EN.01006201.doc.html,html,tree_non_inferred.rdf
b1198cf1-6795-4ce7-b2b8-ae4d5f8ab438,ENG,html,31994M0492en.html,html,tree_non_inferred.rdf
baadd1d5-9fae-4e00-96e5-85cd711a5d77,ENG,xhtml,L_2008081EN.01004501.doc.html,html,tree_non_inferred.rdf
40c1bc35-05f5-11f0-b1a3-01aa75ed71a1,ENG,xhtml,L_202500520EN.html,html,tree_non_inferred.rdf
92842f17-b5ed-42c4-8b72-9e79afb029ad,ENG,html,31985R0223en.html,html,tree_non_inferred.rdf
d6f8e6bf-f397-11ec-a534-01aa75ed71a1,ENG,xhtml,L_2022167EN.01009301.doc.html,html,tree_non_inferred.rdf
674eaee9-ccef-46d6-adce-ddad0a3ea419,ENG,html,32004G0212_01_en.html,html,tree_non_inferred.rdf
0dc4705f-162d-4a10-8281-fc294a2b52d8,ENG,html,31980D0832en.html,html,tree_non_inferred.rdf
1495a62a-d661-48ab-a6b3-649341bd38a6,ENG,xhtml,L_2007008EN.01005701.doc.html,html,tree_non_inferred.rdf
2623660c-bf10-11ee-b164-01aa75ed71a1,ENG,xhtml,L_202400412EN.html,html,tree_non_inferred.rdf
1d53816c-10cd-11e5-8817-01aa75ed71a1,ENG,xhtml,L_2015147EN.01002301.doc.html,html,tree_non_inferred.rdf
40979e70-7944-11ef-bbbe-01aa75ed71a1,ENG,xhtml,L_202402495EN.html,html,tree_non_inferred.rdf
ac589580-3c6f-4e37-b72e-0b1b0f5c1d21,ENG,html,32001D0135en.html,html,tree_non_inferred.rdf
c032a8f6-aa40-4933-a45f-d3ae5beffe59,ENG,xhtml,ENG_m8610.html,html,tree_non_inferred.rdf
49c279aa-5000-11e2-9294-01aa75ed71a1,ENG,xhtml,L_2012352EN.01006801.doc.html,html,tree_non_inferred.rdf
987bfe14-9a76-11e6-9bca-01aa75ed71a1,ENG,xhtml,L_2016289EN.01002001.doc.html,html,tree_non_inferred.rdf
fbd1ee6c-7a0c-11ef-bbbe-01aa75ed71a1,ENG,xhtml,L_202402521EN.html,html,tree_non_inferred.rdf
25771974-85f7-11ea-bf12-01aa75ed71a1,ENG,xhtml,L_2020129EN.01000301.doc.html,html,tree_non_inferred.rdf
e059f6d3-d481-11e5-a4b5-01aa75ed71a1,ENG,xhtml,L_2016039EN.01003901.doc.html,html,tree_non_inferred.rdf
9685e640-9657-49b7-b03d-4a70025eddb7,ENG,xhtml,C_2008329EN.01000601.doc.html,html,tree_non_inferred.rdf
4468cf53-fcc2-11e1-8e28-01aa75ed71a1,ENG,xhtml,L_2012246EN.01000101.doc.html,html,tree_non_inferred.rdf
58d000eb-2f4c-11ed-975d-01aa75ed71a1,ENG,xhtml,L_2022233EN.01008501.doc.html,html,tree_non_inferred.rdf
00ad63f4-2949-11f0-8a44-01aa75ed71a1,ENG,xhtml,L_202500870EN.html,html,tree_non_inferred.rdf
5c8bda85-e068-4f5c-9ea6-8b433e4ecd50,ENG,html,31975D0434en.html,html,tree_non_inferred.rdf
ab4b9d85-79b8-45d0-a197-d612a89e724a,ENG,html,31989D0691R_01_en.html,html,tree_non_inferred.rdf
0c81efd2-06fa-443a-a8dc-01774b812980,ENG,html,32002R1597en.html,html,tree_non_inferred.rdf
63c4b274-df74-11ef-be2a-01aa75ed71a1,ENG,xhtml,L_202500178EN.html,html,tree_non_inferred.rdf
17669251-4182-11e5-9f5a-01aa75ed71a1,ENG,xhtml,L_2015214EN.01000601.doc.html,html,tree_non_inferred.rdf
998f6f06-c57a-11ee-95d9-01aa75ed71a1,ENG,xhtml,L_202400458EN.html,html,tree_non_inferred.rdf
f4547535-7055-11ed-9887-01aa75ed71a1,ENG,xhtml,L_2022309EN.01000801.doc.html,html,tree_non_inferred.rdf
a18222b5-d340-11eb-ac72-01aa75ed71a1,ENG,xhtml,LI2021222EN.01000101.doc.html,html,tree_non_inferred.rdf
f3d33be7-a5e9-11e8-99ee-01aa75ed71a1,ENG,xhtml,m8666.html,html,tree_non_inferred.rdf
303e90bb-9678-11ea-aac4-01aa75ed71a1,ENG,xhtml,L_2020153EN.01000401.doc.html,html,tree_non_inferred.rdf
ab969fbd-e44a-435c-8775-ef340e2716b9,ENG,xhtml,L_2010154EN.01002901.doc.html,html,tree_non_inferred.rdf
c9ee56ca-e728-4619-b853-70296ed19de5,ENG,html,32000D0205en.html,html,tree_non_inferred.rdf
edc6e654-06bd-498f-82f5-29b8f14f5213,ENG,xhtml,C_2007245EN.01000601.doc.html,html,tree_non_inferred.rdf
c548eb08-c91d-45b2-8901-480e63d9f06e,ENG,xhtml,L_2010026EN.01000101.doc.html,html,tree_non_inferred.rdf
51303523-b8c4-4497-8d54-45e99cbfc3f8,ENG,xhtml,C_2004225EN.01001701.doc.html,html,tree_non_inferred.rdf
d680b8fa-78c1-4415-bc3e-1d4f2db30828,ENG,html,32012M6601en.html,html,tree_non_inferred.rdf
3c13c693-092d-11ec-b5d3-01aa75ed71a1,ENG,xhtml,L_2021304EN.01001801.doc.html,html,tree_non_inferred.rdf
91dd3719-7eec-11ef-a67d-01aa75ed71a1,ENG,xhtml,L_202402564EN.html,html,tree_non_inferred.rdf
68d53239-f5f2-11e3-831f-01aa75ed71a1,ENG,xhtml,C_2014185EN.01001701.doc.html,html,tree_non_inferred.rdf
4ae22753-7688-4b6a-b575-1c840fcc5838,ENG,html,31974Y1017_03_en.html,html,tree_non_inferred.rdf
5ecc92ac-4178-477e-a95c-27f80c8234c4,ENG,html,31982D0277en.html,html,tree_non_inferred.rdf
9b7fe53a-75d4-11ed-9887-01aa75ed71a1,ENG,xhtml,L_2022315EN.01000101.doc.html,html,tree_non_inferred.rdf
95b661db-6d7f-11e5-9317-01aa75ed71a1,ENG,xhtml,L_2015263EN.01000601.doc.html,html,tree_non_inferred.rdf
23541f01-679b-416c-8fa1-8a4f2e372551,ENG,html,31992M0189en.html,html,tree_non_inferred.rdf
c4a082b1-96d5-11e2-ab01-01aa75ed71a1,ENG,xhtml,L_2013087EN.01000201.doc.html,html,tree_non_inferred.rdf
f655ad07-cce3-4f0b-a9a8-f386d7f8ad22,ENG,xhtml,L_2010086EN.01002001.doc.html,html,tree_non_inferred.rdf
7b42ec27-505b-11e9-a8ed-01aa75ed71a1,ENG,xhtml,L_2019085EN.01001801.doc.html,html,tree_non_inferred.rdf
762f9cdb-9003-40be-9699-8724079d17e2,ENG,html,32000M2037en.html,html,tree_non_inferred.rdf
9ca6ff2f-5be1-4acb-a0d8-a9eb8af3f980,ENG,html,32000J0032en.html,html,tree_non_inferred.rdf
52fe8b6a-f3f6-11eb-aeb9-01aa75ed71a1,ENG,xhtml,L_2021279EN.01004501.doc.html,html,tree_non_inferred.rdf
85a271f2-b6ab-11ea-bb7a-01aa75ed71a1,ENG,xhtml,L_2020202EN.01000101.doc.html,html,tree_non_inferred.rdf
725683d3-6c5c-41e4-8f81-4a111aa14d50,ENG,xhtml,L_2006355EN.01010401.doc.html,html,tree_non_inferred.rdf
2f0858b8-7b15-42f8-95ad-46106d38d0a9,ENG,html,31996M0773en.html,html,tree_non_inferred.rdf
025b277e-efeb-11e6-8a35-01aa75ed71a1,ENG,xhtml,L_2017036EN.01000101.doc.html,html,tree_non_inferred.rdf
7ac96c05-4258-49e1-ace9-293721b91ee3,ENG,html,32002M2836en.html,html,tree_non_inferred.rdf
95cacaa1-2748-11e2-9209-01aa75ed71a1,ENG,xhtml,L_2012299EN.01004901.doc.html,html,tree_non_inferred.rdf
611e7e0d-35dd-4f20-85b4-ea99de7c32f7,ENG,html,32001D0582en.html,html,tree_non_inferred.rdf
83a37870-4eda-4f6d-8dc3-6daccc16e296,ENG,html,31984R1890en.html,html,tree_non_inferred.rdf
de365cc2-f32b-11eb-aeb9-01aa75ed71a1,ENG,xhtml,LI2021277EN.01000101.doc.html,html,tree_non_inferred.rdf
bf3af67d-2a2d-11ec-bd8e-01aa75ed71a1,ENG,xhtml,L_2021359EN.01000601.doc.html,html,tree_non_inferred.rdf
86bea22f-6689-4c88-9105-ef0dac64d464,ENG,xhtml,L_2006273EN.01000801.doc.html,html,tree_non_inferred.rdf
76aafc94-f1f7-11e3-8cd4-01aa75ed71a1,ENG,xhtml,L_2014173EN.01014901.doc.html,html,tree_non_inferred.rdf
0a0b9aac-a168-49aa-93ed-16a3180b6faa,ENG,html,32001D0099en.html,html,tree_non_inferred.rdf
d71abca9-b749-11e9-9d01-01aa75ed71a1,ENG,xhtml,L_2019205EN.01001001.doc.html,html,tree_non_inferred.rdf
ee1d1d53-0324-4a6e-8b04-6c38cc537e5d,ENG,html,31992D0620en.html,html,tree_non_inferred.rdf
ce039847-57a2-11e7-a5ca-01aa75ed71a1,ENG,xhtml,L_2017162EN.01002701.doc.html,html,tree_non_inferred.rdf
a3daa694-7206-11ee-9220-01aa75ed71a1,ENG,xhtml,L_202302296EN.html,html,tree_non_inferred.rdf
4aabaa3d-7173-11e5-9317-01aa75ed71a1,ENG,xhtml,L_2015266EN.01000101.doc.html,html,tree_non_inferred.rdf
b99eb9db-21aa-4499-9920-b90eadb8735f,ENG,xhtml,L_2013127EN.01000301.doc.html,html,tree_non_inferred.rdf
9342ce55-b8de-11e9-9d01-01aa75ed71a1,ENG,xhtml,L_2019207EN.01003701.doc.html,html,tree_non_inferred.rdf
4a807b3d-f05e-4b2c-83b2-e8dfb6f55eca,ENG,html,32003R0254en.html,html,tree_non_inferred.rdf
007fa6de-9beb-4b82-9934-ed7ee02aacb5,ENG,xhtml,L_2012196EN.01000801.doc.html,html,tree_non_inferred.rdf
9cb1dd87-8ccc-11e9-9369-01aa75ed71a1,ENG,xhtml,L_2019154EN.01003301.doc.html,html,tree_non_inferred.rdf
9d19c4dc-5e22-11e7-954d-01aa75ed71a1,ENG,xhtml,L_2017170EN.01005601.doc.html,html,tree_non_inferred.rdf
e9381e54-b7c1-4f90-be97-c29ff888cb90,ENG,html,31991D0078en.html,html,tree_non_inferred.rdf
d20f5b15-dce2-4ba5-b798-91ce746c7132,ENG,html,31975Y0214_01_en.html,html,tree_non_inferred.rdf
2a1cbf2e-b29f-11e6-9e3c-01aa75ed71a1,ENG,xhtml,L_2016319EN.01000101.doc.html,html,tree_non_inferred.rdf
70f0a021-6163-4bc8-91b7-91b70168bae2,ENG,xhtml,L_2012336EN.01008301.doc.html,html,tree_non_inferred.rdf
f5e95717-b80c-4582-9f08-1ae2ac1ce9c8,ENG,html,32012M6512en.html,html,tree_non_inferred.rdf
341173be-081c-11ef-a251-01aa75ed71a1,ENG,xhtml,L_202401260EN.html,html,tree_non_inferred.rdf
d80722e3-fe75-492e-a081-144dc39637ce,ENG,html,31997M1057en.html,html,tree_non_inferred.rdf
15ec1dc2-3415-4a86-b1e3-b829d1b65328,ENG,xhtml,L_2006414EN.01008401.doc.html,html,tree_non_inferred.rdf
435ab665-20c6-4b2c-bc09-c111631a6694,ENG,html,32003L0045en.html,html,tree_non_inferred.rdf
277569ea-136a-4755-a4cf-d6d191c9ed8a,ENG,html,31980D0828en.html,html,tree_non_inferred.rdf
73da8297-785f-43c9-b25a-d1d1793edef5,ENG,html,31982D0584en.html,html,tree_non_inferred.rdf
2ba00b20-181c-45ed-8da2-68dacee30d9e,ENG,html,31997Y0807_02_en.html,html,tree_non_inferred.rdf
